ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,mh_gspphot,non_single_star
235.78559269833013,-49.46562248935507,0.41887507559024434,0.09675137,-5.405279905373542,-1.385173310118398,17.647608,18.356562,16.830444,1.5261173,4750.9736,849.8038,825.693,874.8732,-1.4716,0
235.78346805638333,-49.46368789374473,0.2592626866169676,0.3451081,-5.7877319346042695,-3.872692615951469,19.445534,20.410017,18.544775,1.865242,,,,,,0
235.7807860953496,-49.46482292440442,0.02796901165601196,0.08485741,-5.400481966225719,-4.940380989974221,16.617304,17.714586,15.511959,2.2026272,4873.9062,3723.2454,3578.4148,3885.1426,0.1693,0
235.7744915224987,-49.46023380231236,1.845798716386941,0.014190179,2.687047121791375,-8.284904051571942,12.634866,12.992061,12.109788,0.8822727,,,,,,0
235.78384900018733,-49.456013542817054,1.6719754289073057,0.60800815,-3.0424181296726758,-9.617113749743467,19.586357,,,,,,,,,0
235.78014425478534,-49.4539992066865,0.14361972471248038,0.4437807,-4.018186264102375,-6.586986374077784,19.74134,20.228088,18.507093,1.720995,,,,,,0
235.7980508485658,-49.44957156513939,0.3282241772567531,0.08617229,-5.608773814816334,-2.331547326550572,17.411455,18.120514,16.49098,1.6295338,5052.18,867.6937,832.0169,917.8363,-1.0219,0
235.79405056816398,-49.44256514274211,0.23076937728489202,0.11456877,-4.8481432734761505,-4.241984519556254,17.832262,18.599012,17.00421,1.5948029,4516.761,1034.7532,978.9651,1107.5674,-1.6622,0
110.65046026463774,-57.763263451996075,0.1351509204867571,0.12839216,-3.3430880767722315,10.067968500882298,18.526882,19.231504,17.741062,1.4904423,4142.935,1351.9406,1221.635,1670.0408,-0.9616,0
110.65172913340443,-57.758143409364365,1.5125542934421459,0.039408386,-5.381420553495757,14.818603007175108,16.543858,17.352324,15.668049,1.6842747,4429.908,704.588,699.7847,711.973,0.2552,0
110.61816276132637,-57.76646339118799,0.12207532569806001,0.18420449,-3.901464393724193,11.237886053679366,19.022432,19.592598,18.336298,1.2563,,,,,,0
110.62130972533991,-57.756868756064705,0.995137959256176,0.345774,0.9149432626283713,-6.217582563862277,19.670868,20.811022,18.655354,2.1556683,,,,,,0
110.6351114769762,-57.745167874990884,0.21717684578412016,0.088831246,-2.4615294274329456,5.128668860440933,17.978157,18.48991,17.31879,1.1711197,4705.125,1431.1619,1345.4052,1651.8792,-1.0842,0
110.62907385670322,-57.75205294384954,0.3146832431358472,0.07430684,2.2126849105308857,5.9523063007350165,17.71228,18.145754,17.138847,1.0069065,5095.521,1930.7798,1820.3243,2327.9614,-1.0362,0
110.62539104057025,-57.761301078803044,0.3964414315916392,0.041535225,-3.047726298681791,10.122500744892154,14.998316,15.346376,14.459371,0.8870058,5990.5903,1620.7252,1539.018,1696.7145,-0.2337,0
110.65960148595941,-57.74017328702856,1.6166229144910202,0.27612504,3.5182111374431915,9.087612839575709,19.419645,20.393234,18.274067,2.1191673,,,,,,0
110.66316015429948,-57.74509273945606,0.07229757821211695,0.27116072,2.6892455401952713,-0.33401355248090875,19.437918,19.903727,18.753332,1.1503944,,,,,,0
111.67235862668797,-55.043764523632866,1.1136741948153062,0.14636181,0.6696999276386794,-5.244503365905329,18.64523,19.886854,17.571394,2.3154602,3569.5325,656.4816,576.7799,853.7251,-0.7149,0
111.67786718938169,-55.04770132433634,0.44388204177309926,0.24011903,-0.440364401257906,5.740129369325512,19.431425,19.820263,18.808212,1.0120506,,,,,,0
111.68264683995206,-55.04556548892025,0.18865906618484066,0.05286963,-1.300100524106581,7.2175798206796316,17.039497,17.36402,16.53004,0.83397865,5584.2236,1834.4412,1740.4808,2030.9366,-1.8712,0
111.7108208855237,-55.048408659212214,0.330474506065641,0.26278734,-2.9744332375559845,2.7210706377433818,19.673063,20.692959,18.755499,1.93746,,,,,,0
111.71458439516061,-55.04608219635732,0.22025950229606941,0.11565046,-2.0744821725573757,4.506158333235248,18.43338,18.876348,17.892967,0.9833813,5103.626,2217.276,2183.7583,2253.7253,-1.5803,0
111.73304436669834,-55.032857051717436,0.04587989427017704,0.19532087,2.5145296064939355,2.62434681977318,19.213646,19.598629,18.786184,0.8124447,,,,,,0
111.72673841072881,-55.04034398666929,0.7901819670012975,0.012911719,-4.071802240765475,14.409471053840095,13.9012165,14.239459,13.395743,0.84371567,5936.891,1435.8112,1324.5406,1622.5977,-0.6772,0
111.68613221005842,-55.036297004838005,0.8835510693081416,0.09487771,0.4812858034923389,-3.1982629020746467,17.998428,19.109486,16.95962,2.149866,3839.775,1109.9797,1086.0822,1143.1906,-0.1722,0
111.69187359454054,-55.037479352131896,0.6577511758349509,0.037105147,-4.346547267055222,-2.24953821974015,16.440594,16.922516,15.7729435,1.1495724,4744.473,1738.296,1728.4425,1751.9202,-0.7856,0
111.69633910098311,-55.03696799938487,0.3529137381042603,0.050494283,-1.238342617239283,4.460490058287826,17.032875,17.431376,16.465899,0.965477,5154.076,1531.7565,1458.4868,1608.0032,-1.4258,0
111.69141451422173,-55.041875336375114,0.5927411253896208,0.26625976,0.026658233581880353,4.215450654488669,19.661936,20.240538,18.90176,1.3387775,,,,,,0
284.3867520453358,-21.777869413710558,0.31128621098041576,0.30261752,-2.876790365949623,-4.870717904881695,18.932539,19.501894,18.265867,1.2360268,,,,,,0
284.39176940985504,-21.78008799562834,1.6042643345688812,0.821941,-3.9422921198362184,-6.695114884887502,19.793615,,,,,,,,,0
284.39962811302854,-21.772837512509398,0.6081956690934361,0.12864067,5.11861533309264,1.1972266823822282,17.888628,18.443369,17.112509,1.3308601,4475.696,1077.2983,1002.5857,1217.8104,-2.0541,0
284.39203650719134,-21.77971342941451,0.6669746170447999,0.27674738,-2.5992042022185573,-6.726073519018568,18.926685,19.341558,18.10161,1.2399483,4413.2446,1418.7107,1394.1982,1461.9026,-1.6171,0
284.39784230387244,-21.77358199462761,0.18411368539953452,0.13023408,-0.7824776044885102,-9.091992696230868,17.834047,17.699905,16.420034,1.279871,,,,,,0
284.3992558906921,-21.77184090406621,2.7135104162496777,0.65777916,-0.5942250855995956,-2.842679665284764,19.433586,19.990702,18.666317,1.3243847,,,,,,0
284.3994042884589,-21.771089353461438,0.0019094982606908673,0.30369762,-2.6710990729313964,-7.577413337776319,19.052673,19.54552,18.430534,1.1149864,,,,,,0
284.39829334574074,-21.77079943288211,0.11580698350070923,0.57726556,-1.8755561090242574,-3.0754295396967737,19.684734,,,,,,,,,0
284.3904128478258,-21.772885615531976,0.09971322138242053,0.41305673,1.851875812914901,-0.1015571210847594,19.12463,19.126442,17.256268,1.8701744,,,,,,0
284.3917996274099,-21.770670057609323,0.1326014870044697,0.5290801,-3.221432829393964,-5.518635105618738,19.870575,20.53222,19.009857,1.5223637,,,,,,0
284.39024822983544,-21.771197076639645,1.3677955397185522,0.4680622,1.9193934382035616,-2.1000465411615963,19.67826,20.469921,18.657167,1.8127537,,,,,,0
290.61760536082744,-36.811034723709014,0.8707690134572209,0.1703773,-0.09364954650160306,-3.085901465248865,18.267403,19.27321,17.24435,2.02886,3903.3787,816.4267,744.1695,893.9604,-1.1325,0
290.6057910128723,-36.806560430243785,0.3020867775433553,0.42065823,5.329673886357895,-2.6960110306473357,19.35825,20.117548,18.435486,1.6820621,,,,,,0
290.61181164472464,-36.80514310002677,0.678903826209249,0.19238292,1.5358482411419794,-4.083968006215599,18.343975,19.288717,17.410477,1.8782406,3823.7373,695.5209,635.6005,845.402,-0.7253,0
290.638162265292,-36.81084787526304,0.029997163099673346,0.29117915,-3.0059984728182982,-6.5148577238968635,19.295668,20.116993,18.497099,1.619894,,,,,,0
290.6283145618283,-36.808923872264906,0.6731859419644233,0.24404025,2.8781896158090134,-8.494773950364195,18.987158,19.849827,18.036709,1.813118,3549.961,699.9911,652.9825,772.4245,-1.1481,0
290.62849643563004,-36.80807144396439,0.2921739051399169,0.46345824,-1.9751684354197576,-7.234299888132355,19.883322,20.749996,19.136024,1.6139717,,,,,,0
288.7357454029512,-35.64996795526797,0.32937531470765885,0.09970405,4.0124557211451215,-0.005989575061205453,17.554579,18.005285,16.972887,1.0323982,4996.552,1605.3447,1556.471,1651.4756,-0.7204,0
288.74108667238494,-35.64940866028123,0.1975341145903892,0.051955692,-1.7436742824388374,-9.422215615620848,16.229902,16.734764,15.573381,1.1613827,5507.8735,1449.5762,1372.9509,1535.9938,0.0107,0
288.7443071960063,-35.642689953034434,0.5546046281902123,0.34669206,5.501122989760798,0.027295506435848344,19.589256,20.563332,18.716295,1.8470364,,,,,,0
288.7342566722343,-35.6509656658305,0.026366720735856292,0.121272154,0.00268116482628189,-10.7118264971602,17.859497,18.20992,17.384813,0.8251076,5617.9795,2501.6814,2450.8599,2568.4949,-1.2511,0
288.7631584799922,-35.63870896549955,0.5081777337600226,0.171502,-1.2799926821817866,-1.8548112556774545,18.548878,19.038233,18.011553,1.02668,5079.077,2390.4424,2312.2913,2597.0652,-1.2185,0
285.2707829562484,-21.630174382908038,0.7721781639613584,0.50218046,1.6719796586970381,-6.402051777428401,19.525805,20.021992,18.84197,1.1800213,,,,,,0
285.26828983298697,-21.628905960965504,1.7941653531120552,0.3984347,0.9081019945202287,1.1930605762770656,19.086382,,,,,,,,,0
285.26772420145295,-21.626835020837397,0.24494787863886902,0.6218055,0.6689960367836083,3.213807123713957,19.69998,20.876524,18.689375,2.187149,,,,,,0
285.2634023174854,-21.630267060039802,1.0238259055354368,0.018875431,0.9203363819406754,3.29705268094882,13.19832,13.5625105,12.661138,0.9013729,6089.427,1123.7388,1082.4427,1144.1003,-0.028,0
285.2778629317056,-21.634486818631995,0.1971212759727202,0.054591823,-5.373488631688966,-7.950493173326226,16.016525,16.671333,15.240408,1.4309254,4875.394,2368.0564,2205.696,2481.461,0.0782,0
235.2077050357694,-50.019509680679825,0.2774327739161562,0.6816,-0.9381573547209493,-2.182134572569998,19.615849,,,,,,,,,0
109.46731840803209,-57.255208950099195,0.5265510053364642,0.31806272,1.428049298506028,4.549981252597701,19.806086,20.511974,19.083025,1.4289494,,,,,,0
109.46057307543921,-57.256338571559404,0.3262032000818417,0.31187946,-3.738463461097626,0.8718354157092738,19.857746,21.102522,18.668854,2.4336681,,,,,,0
109.4569672016436,-57.25829911813902,0.43710968836072006,0.0486077,-2.5993176371825624,4.258398901950966,17.04556,17.50803,16.424284,1.083746,4817.027,1742.8301,1710.6831,1783.2388,-1.2863,0
109.46733371846899,-57.260119578190505,0.11787601627200378,0.086718425,-3.847513025420839,5.5817145285632215,18.042765,18.483143,17.454708,1.0284348,4983.159,1698.3435,1674.5189,1727.8383,-1.5665,0
109.43034419608932,-57.248834620549694,0.019147224915078434,0.10729445,-1.2403659734291523,6.8088465880490965,18.41158,18.922762,17.929968,0.99279404,5042.2163,2639.9304,2529.6362,2737.1106,-0.5304,0
109.42708728040658,-57.264902489750185,0.19726483636179076,0.35898224,3.8628190440155414,11.105688617255614,19.926119,20.643246,19.139088,1.504158,,,,,,0
109.43131025784226,-57.250017150877646,0.10405163796770335,0.21720278,-2.4059917402729307,2.6597337492372923,19.30951,20.138617,18.809656,1.3289604,,,,,,0
109.37642785088775,-57.26094836526729,0.24595656570077895,0.06107364,1.3759114570151205,4.538490365546885,17.485703,17.906027,16.902533,1.0034943,5233.626,1472.9001,1396.3568,1535.5142,-1.9445,0
109.36636023201542,-57.270500477733094,0.38319594740642765,0.08838208,-1.6098166872529236,6.584814505881123,18.082645,18.625599,17.401678,1.2239208,4559.597,1309.1786,1262.0057,1370.6978,-1.4883,0
235.01091393733026,-50.41597399024141,0.198549506794537,0.4441777,-2.9483023013561485,-5.3521531269982265,19.796446,20.714037,19.013527,1.70051,,,,,,0
227.66689203029546,1.3277492382733938,5.956233496224161,0.017658273,13.619175000294142,-14.984767910802342,12.306386,12.845326,11.60051,1.2448168,4794.0776,167.6404,166.9749,171.3599,0.2946,0
227.71477700421914,1.340269333606672,0.7150496328656508,0.16198084,-6.0979902680091165,-7.981690364785814,18.298115,18.818005,17.597347,1.2206573,4638.5327,1773.6221,1704.5942,1863.4502,-0.6149,0
227.71530637368355,1.348833070839736,0.47784944106157806,0.40771535,9.392300465917021,-10.680687506815712,19.782356,20.151249,19.33867,0.8125782,,,,,,0
227.69865434401677,1.345235378940762,1.2887351994766556,0.14518295,-1.8958743227769408,-7.826371637850934,17.903637,18.86429,16.932287,1.932003,3914.877,729.8399,620.426,844.8754,-0.3291,0
227.69905345454654,1.3491096222266208,0.4625962032269009,0.23283263,-3.9765045568869883,-2.756745263596119,18.722002,19.3699,18.028769,1.3411312,4390.276,1844.0951,1776.3962,1923.5444,-0.5193,0
227.70135845208105,1.3603807487188189,0.13728477758483687,0.2432346,-1.1460853063098062,-2.926245176979201,18.954355,19.475002,18.32386,1.1511421,4765.819,2313.881,2236.8496,2637.5444,-1.1587,0
227.6583661392604,1.3321047577013247,2.092601937695547,0.016267143,12.471578649745124,-34.745543369184254,13.26791,13.60971,12.762343,0.84736633,5692.564,458.4486,455.1139,461.7999,-0.3004,0
227.66897443830553,1.345996482649954,0.8253440554989906,0.19084139,-17.367468160566013,2.9108514202971696,18.53382,19.30893,17.634485,1.6744442,3915.625,1094.9496,1021.9018,1160.9274,-0.3094,0
227.6627147260484,1.3536017547878338,1.1932862080645996,0.41111422,-12.682893793732198,6.9842721834055945,19.694601,20.940388,18.603012,2.3373756,,,,,,0
289.028021398899,-34.99308944444836,0.07918026786032542,0.24313253,0.39517888501833254,-6.255179036476249,18.57695,19.084404,17.924385,1.1600189,4714.894,1767.9574,1683.2388,1822.15,-1.4299,0
289.0334046816298,-34.98846362992766,0.44814321755650716,0.3369391,-1.6320742493939693,-5.722699027290539,19.103205,19.460773,18.549074,0.9116993,,,,,,0
289.02527247457687,-34.98861136922666,0.9767033649143094,0.6479986,-7.049598393195222,-12.982822552757442,19.982576,20.596987,19.272522,1.3244648,,,,,,0
289.02806325218376,-34.986479356283354,0.05954957583198099,0.3413166,0.45583941033028086,-5.964119834377781,19.16799,19.560503,18.665049,0.8954544,,,,,,0
289.03423347031975,-34.981791018548364,0.9501495845348783,0.2084633,-1.7978795697033827,-10.36065574666577,18.384983,19.168837,17.48996,1.6788769,3913.534,827.8926,765.4685,903.3213,-0.8574,0
284.60803839569076,-22.213730412185846,0.2337464539380266,0.45129642,-3.817917860364482,-5.27935597994855,19.550236,20.115797,18.860037,1.2557602,,,,,,0
284.60582632561,-22.21381084284437,0.6161491852453538,0.36476713,-0.374891563363727,-5.7979887300420625,19.319338,19.926088,18.711988,1.2140999,,,,,,0
284.60479749713363,-22.214790558761717,0.5476348482522487,0.5168906,-5.81823700556369,-6.730835090318454,18.941345,19.029552,18.107935,0.9216175,,,,,,0
284.61226715873977,-22.206321745081933,0.18390374217510377,0.56339043,2.7447254379030683,-2.3797178912096584,19.883312,20.448902,19.370825,1.0780773,,,,,,0
286.5213690901406,-21.821794608409075,0.41556104755229023,0.41383585,-0.25173683599774505,-3.585107056796283,19.72085,20.362825,19.09111,1.2717152,,,,,,0
286.5091271502431,-21.8244443990257,0.579207881909644,0.12208466,-6.232315997581777,-2.8783962336710127,18.120157,18.632292,17.506634,1.125658,4751.589,1471.1531,1431.455,1509.7906,-1.3818,0
286.49529629780517,-21.827114926611216,0.5049553944634075,0.13896461,-4.090142716010834,3.1443797638716946,18.2805,18.976221,17.592445,1.3837757,4340.332,1265.0037,1205.3822,1360.1951,-0.8765,0
286.484395535042,-21.821003377772197,0.6464153323944715,0.35402578,-1.3031763248011845,-3.0337354885174252,19.65225,20.125797,19.170897,0.95490074,,,,,,0
286.48825010826,-21.81984013151467,0.7633215030760475,0.44147268,-2.650264084464405,-8.99775716172309,19.380499,20.88066,18.10494,2.7757187,,,,,,0
286.49036368244043,-21.822302368866797,0.3043555533817411,0.059878353,-5.225080380344496,-6.970850654449572,16.796412,17.355812,16.085358,1.2704544,5278.5557,1184.4523,1129.8212,1237.3176,-0.4242,0
286.49581112131415,-21.821054212516184,0.6924226038032815,0.337678,0.7664922420896031,-8.297832644290546,19.546091,20.028923,19.009098,1.019825,,,,,,0
286.498600867417,-21.821993284438594,0.34585759549398876,0.4326933,-4.348808217138071,-5.510276967569699,19.914028,20.310572,19.391203,0.91936874,,,,,,0
286.4947029545345,-21.81988810601076,0.4982897517485108,0.28473482,-3.9774224591550333,-2.841954515358543,19.289957,19.678234,18.669752,1.008482,,,,,,0
260.3504153132276,-22.99969340327167,0.6127080262881913,0.5502404,2.28359077635362,-2.9533920087953565,19.896011,20.532423,18.899387,1.6330357,,,,,,0
288.3160490499585,-34.97881660417698,0.9041587822159871,0.17930862,0.3569484676921069,-1.7571086519369334,18.268179,19.04676,17.30657,1.7401905,3713.9773,671.3602,635.7774,699.7153,-1.9016,0
288.30534265334813,-34.97835616143851,0.4249971997987818,0.049372263,2.104041465079558,-11.027994704112873,16.20026,16.562366,15.673079,0.88928795,5584.309,1429.0201,1361.4672,1513.0009,-0.4605,0
288.3146907962995,-34.975971101723914,0.41382074354009235,0.07517267,7.8595677217078235,-6.252371614312453,16.844286,17.181503,16.33631,0.84519386,5550.917,1836.1025,1689.1835,1961.8335,-1.1641,0
288.3093840636282,-34.973417848247735,0.46870276382650633,0.31675377,-3.1082462772380186,-9.20208386867381,19.250408,19.534422,18.863255,0.6711674,,,,,,0
288.31239262688706,-34.971849892835245,0.9480230442333977,0.1325859,9.115895838263699,0.6695009607435682,18.047491,18.861929,17.201485,1.6604443,3931.6248,819.7258,770.9586,870.1857,-0.6263,0
288.31518081201784,-34.971196328443156,0.19113532901113556,0.07075606,0.27567101388420756,0.2221817927571177,17.019247,17.360136,16.509855,0.85028076,5493.1797,2143.4287,1981.0645,2504.2,-1.0411,0
288.31315397243486,-34.98505154453501,0.4130945852774827,0.10748599,4.459919068254192,-0.3807278691989542,17.69609,18.086592,17.147818,0.9387741,5284.111,1844.2277,1800.5688,1896.7574,-1.4848,0
288.3204408729446,-34.976447278854735,0.04787750650434519,0.1134117,-1.0501536300324739,-3.39669040341763,17.90905,18.291103,17.334755,0.9563484,5130.425,1785.8173,1733.0449,1849.2625,-1.5692,0
288.31163681914296,-34.98120663366197,0.13289765258229191,0.21023321,-4.823769139417915,-2.2951741571245443,18.723244,19.097845,18.25479,0.8430557,5460.7734,3240.6885,3081.6233,3314.3938,-1.6719,0
118.2910700807514,-53.427296551651416,0.08947442142975594,0.08843233,-3.6723418889683046,5.084225017988391,17.819857,18.219364,17.291782,0.9275818,5281.6426,1833.4395,1806.0394,1910.8523,-2.6262,0
118.29277664552994,-53.42611045675746,0.4943466217778065,0.18150625,-4.023504739858762,5.301606476467588,18.912483,19.540789,18.226795,1.3139935,4380.7227,1418.3876,1323.3007,1455.9614,-1.9204,0
118.28520681675164,-53.4369419775467,0.3933917440554394,0.036845002,-1.934068428894362,7.622532023047759,16.213655,16.723232,15.51119,1.2120419,4927.8037,1368.1604,1301.929,1412.5217,-0.6672,0
118.26535646667199,-53.4279655637683,0.7102167856357023,0.10619167,0.21247029407117624,5.280045522954989,18.15913,19.007069,17.220951,1.7861176,3886.623,810.6947,775.4695,863.5594,-0.3643,0
118.24966547781925,-53.427118736100276,0.15683125993751657,0.19252123,-2.177599813075149,5.7288013207298984,19.092007,19.98029,18.141907,1.8383827,,,,,,0
118.25834102676384,-53.4307085311434,0.486936270617423,0.0925075,-2.027126681923575,3.4540687250257696,17.973001,18.488092,17.318216,1.1698761,4706.975,1323.5848,1273.4764,1402.0525,-1.4209,0
118.2790145211583,-53.42440936981525,0.1011950775885099,0.15134023,-0.9582098633268611,1.7231185827081492,18.682196,19.205753,18.066582,1.1391716,4788.6646,1645.9679,1622.8406,1691.0831,-2.221,0
118.28025676647039,-53.415517968708784,0.4327083994784201,0.31580487,-0.7003716149700332,2.876987345470692,19.726486,20.372553,18.998775,1.3737774,,,,,,0
118.28834338074277,-53.41344976835925,0.24847842344242804,0.25136706,-3.7239914055930976,4.614695095410194,19.36914,20.117632,18.546968,1.5706635,,,,,,0
117.47067167277444,-55.61786785109806,0.9290001340013648,0.31011024,0.8094442373844544,-1.146087059937261,19.803642,20.94214,18.956059,1.9860821,,,,,,0
117.47070567306606,-55.61918947198373,0.1903767237752212,0.03867756,-1.9156982740924229,3.3553802952357126,16.500874,16.822332,16.017166,0.80516624,6404.5063,2397.3472,2244.878,2477.0225,-0.893,0
117.47083311876546,-55.61710070819074,2.3274462866637573,0.29369843,-12.324319300719456,21.806499076175932,19.712141,19.754173,19.896507,-0.14233398,,,,,,0
117.43997070093954,-55.6196107425695,0.36048597007117883,0.108754635,-2.3740298721260924,6.433667347895369,18.291103,18.93062,17.563057,1.3675632,4333.344,1445.6123,1325.1414,1835.4617,-0.9077,0
117.44015500711396,-55.62158357804899,1.8836816285851552,0.1200291,-2.3372861259095634,5.251197472514447,18.540897,19.979378,17.363081,2.6162968,3469.8132,471.0465,450.5881,492.0997,-0.0669,0
117.43949562319403,-55.61537894557717,0.2125486035109251,0.08294953,0.39767368270293524,4.109572047895033,17.90794,18.302748,17.34861,0.9541378,5170.9644,1744.1337,1724.7343,1832.6012,-2.2568,0
117.44556389272972,-55.60531985319444,1.087879127827039,0.011104992,-6.466728067547149,-9.439397127847492,13.351693,13.696633,12.83058,0.8660536,6234.7134,913.5548,898.8948,935.4858,-0.9492,0
117.44909721925262,-55.60911993459777,0.5427823299333042,0.068451524,-6.517786794704455,2.39157064911976,17.508308,18.020441,16.848055,1.1723862,4701.629,1079.3175,1044.8546,1125.3217,-1.3654,0
117.43611249563318,-55.61489350351224,0.430463442748424,0.07307915,-0.5049153515188006,3.7754864101939885,17.638666,18.05293,17.060598,0.99233246,5053.45,1490.0934,1464.4648,1510.3029,-1.6395,0
117.46041175388528,-55.60342367854051,0.2666526017670808,0.057167247,3.0730735067163,4.259435173276375,17.20237,17.572601,16.670517,0.90208435,5364.1245,1498.9198,1476.934,1525.487,-1.6327,0
235.63495321760712,-50.131002144565436,0.42391595780443525,0.4835602,-6.296628026269771,-4.395006420225656,19.75811,20.827549,18.916105,1.9114437,,,,,,0
285.5790288580402,-22.535849461651626,0.8236692755175565,0.5305548,1.4702309701468579,-3.503436907057974,19.688148,20.087461,18.87037,1.2170906,,,,,,0
285.570918092579,-22.540658683254975,0.6426482185190627,0.27579945,-2.518524688165551,-1.2150470182814954,18.846691,19.409327,18.211657,1.19767,4556.8774,1660.5813,1535.7778,1711.3744,-1.5367,0
285.57719436413,-22.546189452668536,0.13723426253934487,0.13549887,-3.027668437852833,-6.260314975859328,17.789783,18.241531,17.069632,1.1718998,4869.9746,1407.1101,1342.2137,1671.9847,-1.2533,0
285.57978514595965,-22.542664096410288,0.2363189802373628,0.45536065,-2.9714381769092566,-6.13867584398535,19.55524,20.225573,19.049818,1.1757545,,,,,,0
291.3444419953781,-34.81036133900649,0.4729633452107203,0.42605495,-2.3270526464333843,-4.654873468223599,19.921392,20.216515,19.380852,0.83566284,,,,,,0
291.34554424095944,-34.80764588173506,0.27275246721824215,0.25233108,-6.2287399073425815,-5.126505970885304,19.144321,19.530764,18.678242,0.8525219,,,,,,0
291.32448293327064,-34.81409366075272,0.6287988587277362,0.45301846,0.3712612608905178,-2.0454945618358527,19.907328,20.47517,19.36183,1.1133404,,,,,,0
291.32974633633984,-34.821756354366656,0.7684414341283163,0.04757332,6.995701116400958,-5.313235156637795,16.126793,16.6086,15.484279,1.1243219,4787.1846,1178.1998,1139.4023,1223.3466,-0.905,0
291.32513875951383,-34.81527755823683,0.4877103572516792,0.06400498,5.211122696615776,-5.661938403541658,16.68987,17.110258,16.127518,0.9827404,5122.3394,1739.6488,1648.7216,1816.2566,-0.6925,0
291.32078536420954,-34.815656527661545,1.9627459730816441,0.017166514,14.13997326311664,-24.80483166983734,12.848144,13.214003,12.309738,0.90426445,5857.8354,512.942,507.2539,518.417,-0.449,0
291.32926605840544,-34.80944846091536,0.4221840588969405,0.046221066,3.4864342079372026,-8.762406996658274,16.123867,16.510382,15.562388,0.9479933,5219.787,1589.5132,1532.7777,1644.6338,-0.8387,0
287.58222762061513,9.900561462658793,0.32632578601636075,0.13723432,-1.1143278474685883,-3.069980306630172,18.17419,19.666697,17.015978,2.6507187,4337.8022,761.3058,728.7817,782.7316,-1.3361,0
287.5777840381649,9.900171482474507,2.8986803526578773,0.02814239,8.765592982727261,-3.4600604878309964,15.283371,16.121508,14.390151,1.7313566,4498.0737,348.4902,346.4833,350.3063,0.3458,0
287.5788359562463,9.903511852043763,0.81065242551425,0.14193465,-2.096348953986474,-7.161495626112446,18.311218,19.560654,17.153376,2.407278,4017.8208,532.8868,501.6318,558.6585,-0.4488,0
287.5834398694345,9.908645148534408,0.28399368065719116,0.33951825,-3.0265618453292262,-5.7947432166342105,19.419054,21.350744,17.954502,3.3962421,,,,,,0
287.58234952318685,9.90812357113688,0.9644019595001988,0.12649855,-8.819069310510859,5.568170322267536,18.071661,19.04593,16.972254,2.073677,3902.0159,599.9203,551.8242,630.1141,-0.4787,0
287.5750041710254,9.90594597552686,0.9914059406370863,0.15503052,-2.190490039635136,-11.834807947350374,18.557932,20.16504,17.399452,2.7655869,3596.121,761.585,725.2001,794.1288,-0.6403,0
287.59010212944867,9.91378766835896,0.7059302738551007,0.31404215,-4.423916289028184,-3.7569056800153446,19.389875,21.044575,18.206564,2.8380108,,,,,,0
287.59294544568843,9.921917461080957,0.22786054381664633,0.14218931,-2.3985013835549553,-5.741812798416358,18.185137,20.815472,16.752956,4.0625153,4698.4165,1094.8018,999.8259,1217.331,0.1953,0
287.586175400125,9.9208195610236,0.5467332890441784,0.16598764,-1.046139788976118,-3.36129989189707,18.674242,20.340984,17.483902,2.8570824,4009.8242,491.997,474.1476,513.9805,-0.2085,0
236.2625082003541,-49.40993614783756,0.3293116897333482,0.49406108,-6.8729404941688035,-4.6509891100091645,19.586533,20.582119,18.686794,1.8953247,,,,,,0
236.2649223983517,-49.4078159331085,0.5106264241733098,0.4189464,-1.9135449664634068,-3.417624075869867,19.49127,20.181473,18.255077,1.9263954,,,,,,0
236.26062064594873,-49.40838023749229,0.06957530930394487,0.51671845,-4.081654804523401,-4.94782818535004,19.682653,20.957443,18.74084,2.2166023,,,,,,0
236.266434645794,-49.4060812781397,0.5478464946545897,0.56915516,-2.2446439536088523,-4.918158082644851,19.501635,20.584923,18.253288,2.3316345,,,,,,0
236.26091680589454,-49.40706350420152,0.4138733050902394,0.46834514,-4.9676476606269295,-3.2638883354433332,19.589579,20.387815,18.599726,1.7880898,,,,,,0
236.26120308544824,-49.41832720522975,0.7330335028227654,0.48648492,-4.8111022264953265,-1.533221303840527,19.695057,20.903185,18.73965,2.1635342,,,,,,0
260.4022724228743,-22.882465837673877,0.28897815305412633,0.32771847,-1.755006327570515,-1.0907374535653442,19.409763,20.268847,18.658707,1.6101398,,,,,,0
260.4034756814275,-22.879909589832497,0.5757837757472027,0.6494688,-0.5834149366701463,-2.349286206120679,19.906559,,,,,,,,,0
260.40357596796673,-22.879272330575738,0.1656357134410568,0.023440456,-2.8288112815281368,-1.9055602833551222,14.032734,15.121632,13.0043955,2.1172361,,,,,,0
260.39781964687165,-22.88353989855417,0.1043651158339977,0.034094717,-6.862403899762856,-1.7410562400998588,15.216258,16.56016,14.090509,2.4696503,4569.3525,2371.9558,2296.2676,2451.9753,0.0179,0
260.3961778204821,-22.884773228617195,0.13544300079120317,0.05929597,-6.767851911977187,-5.437499641640831,16.514717,17.51316,15.534298,1.9788628,5069.4805,3595.6826,3490.2512,3729.0671,0.0196,0
260.39960673917307,-22.878772643344472,0.003150310374441089,0.31012347,-2.833635355530266,-0.4375900912618672,19.077618,19.658846,18.117416,1.5414295,,,,,,0
